earlyAD,lateAD
GAGE1,LINC02644
IGLV11-55,PTH2
NAALADL1,LINC02656
AC244093.4,RBM17
TBXA2R,CNOT4
AL360294.1,RSF1
AC094104.1,C1orf189
AL353651.2,RGPD6
AL136221.1,CADM3-AS1
OR14A2,AC005828.5
AP002448.1,AC010638.1
AC078814.1,AP005273.2
TRAJ51,BBC3
TRAJ7,AC087289.4
LINC01996,LINC02377
PPDPFL,ZBED6CL
AL691515.1,LINC00929
ELOA3,MMP3
AP002840.1,NPY4R
AC091838.1,LINC01251
LINC01926,GPRIN3
KRTAP5-5,AL844170.1
AC013486.1,LINC00868
AC039056.2,AC064805.1
TXNDC8,AC098484.2
LINC01591,PIK3CD
SLC52A1,AC012500.1
AC125611.3,LINC01395
AL138830.1,AL360091.1
ZNF846,AC040169.3
LINC00844,PDZRN3-AS1
ZMYND15,KBTBD8
LINC01752,LINC02856
AL691420.1,AC006230.1
AC006063.4,LINC01774
AL035416.1,AC105935.2
LINC00308,LAMTOR1
AC079163.1,USP27X-AS1
SMIM10L2B-AS1,AC010333.1
AC090531.1,AL136962.1
AC024614.2,AC108925.1
AP000962.3,AC009831.3
USF1,AC110609.1
Z92544.2,EDN3
AL356419.1,OR10G9
LINC00533,TNMD
AC022001.3,AC036222.1
NKX6-1,HOXD4
ZSCAN10,AP006333.2
PIF1,AC100802.1
AC008250.2,ZNF629
AC103740.2,PADI6
AL158168.1,SLC35C1
AC090617.2,AC090771.2
RAMP1,LINC02844
AL645465.1,TAF5L
HS1BP3-IT1,LINC01760
AL160154.1,AC104688.1
AC007240.3,CDX4
AC022137.4,AC009410.1
AC024337.1,SIRT7
AL162430.2,AC020659.1
NAT2,AC092070.3
MCCC1,OR6V1
TRMT44,IGKV1D-43
AL590560.3,TRBV7-2
AC025366.1,AP003171.1
AC108099.1,AL157817.1
RPS13,DEFB113
AC084018.2,AC024619.2
LINC02847,AC108002.1
LINC01703,TRAJ26
DHRS4-AS1,AC044798.2
AP002505.3,AL138885.3
AC107886.1,TRBV29-1
AL034548.2,BX284656.1
TAS2R1,CSF2
PTTG1IP,OR12D3
LINC00460,CXorf49
AC022140.1,AC012070.1
LINC02342,TPRG1-AS1
AL445426.1,RPL10L
AC004241.2,AL356495.1
LINC00445,AC005293.1
AC016993.1,LINC02047
LAMTOR2,AC092053.5
AL136164.1,AC092042.4
OR4K2,LINC01874
AC139887.1,AF111167.1
RTL9,LINC01966
NAV2-AS1,STEAP4
AL121820.1,AC087623.1
AC135388.1,MOS
BTBD6,AC005277.2
LINC00316,AC009133.4
MEMO1,AC026108.1
AC072061.1,AL356309.1
AL136309.2,AC118469.2
SETD1B,AC019118.1
LINC00603,ZNF142
AC018552.3,DNAH12
AL358452.1,AL359962.2
AC107905.1,AL121902.1
AP000266.1,ERVK-28
AC099850.1,AC091043.1
SGIP1,TMEM198
MAGI2-AS2,CHEK2
PLLP,FAM53C
AC106870.1,AC004846.2
AC078880.3,ZNHIT2
AL162400.3,AL391650.2
CTSE,TGFBR1
AL034345.2,AC027288.1
ADCY4,AL138724.1
LINC01410,PRDM14
SLC26A9,MARVELD3
AC011374.2,CCDC88C
AC132216.1,AC022167.1
EPHB3,AC019069.1
Z95114.1,AC008753.3
AL121574.1,AL139390.1
AC007193.3,AC104012.1
AC003092.1,DGKK
AC084125.1,AADACL3
AL591242.1,PEAK1
DENND6A-DT,AC073367.1
PGAM2,AC120349.1
AL683807.2,Z85994.1
AC007308.1,COPZ1
AC119800.1,AC007655.2
AC215522.3,AP001429.1
AC064802.1,AP002892.2
AC068481.1,TPI1
AL158136.1,NUTM2F
AC012066.2,ERAP2
ANKRD29,AC009133.3
AC006458.1,TMEM187
AC051635.1,AC008897.2
THAP6,LINC02165
NR2F6,ADARB2-AS1
LINC02528,AC060234.1
AC023946.1,EGFLAM-AS1
LINC02319,SMLR1
LINC00303,KLLN
SEC11C,AC010186.3
PPWD1,MUC16
MROH2B,AC023194.3
FAM230C,OR2L5
AL592494.1,AL391425.1
CYC1,AC068700.2
TRG-AS1,LINC00479
DNAJB9,AL512590.3
KRT18,LGALS12
AP003471.1,NPHS2
AC069307.1,TIGIT
CEP128,AC104534.1
POTEE,AL389885.1
LINC00851,CLMP
AC005332.7,SLC35G3
AGRP,MDK
IFI44L,RPL27A
POU3F4,AL590483.4
U52112.1,MROH2A
AC012673.1,AC022447.6
AC116096.1,AL158216.1
TSPEAR,AL078581.3
PPL,AL035412.1
AC244517.4,AC055736.1
IGHG4,AC005153.1
BIRC5,AC012417.1
LINC01890,OTOR
AL160400.1,AC063960.2
AL356756.1,BX640515.1
TTI2,CLLU1
AP003027.1,LCN2
LINC02199,HSPB8
PAK1,L3MBTL4-AS1
LINC01767,AL163953.1
AC097375.1,AC023787.1
ABI3,AL031668.2
RGS5,AL353747.3
TMOD3,AL121672.3
LINC01852,AC127496.3
LINC01053,AC073957.2
AC006116.6,AC079209.1
AL356317.2,AC013356.3
AC087498.1,AC093797.1
BHMG1,AC005703.2
DPH6,AC027338.2
AC010889.1,AC008738.3
AC090018.2,AC129803.1
CRX,MT1A
AJ011931.2,AC011467.1
LINC02488,LINC02732
CDC25B,AC009803.1
SIPA1L2,MAATS1
C11orf86,AL121761.1
FREM2,EPB42
MIR762HG,AL450344.3
HCFC1-AS1,AL133215.1
AC074050.2,AC022447.7
REG4,ASB15
CST7,AC098679.6
DEFB126,AL162400.3
AC004147.3,LINC02261
AC019193.2,LINC02702
AP001350.1,SEPSECS-AS1
LINC01646,AC002542.6
CALR3,AC008114.1
KRTAP5-11,AC026771.1
TIMM22,GOLGA8K
AC025857.2,DNAAF3
XIAP-AS1,ENTPD4
AC023157.3,AC112219.2
CITED2,CD58
LINC02743,AL135838.1
CRHR2,SSBP3-AS1
EPN3,AL008718.2
AC117382.2,MEIS1-AS2
AC099524.1,NYX
AC134312.2,FAM138D
FSD1,LINC01533
AC108021.1,C13orf46
AC091607.2,ZNF317
AC111194.2,AL133355.1
AL158195.1,POTEB3
FZR1,NR2E3
ACSBG1,AC006237.1
AL138733.1,AC100786.1
AL512643.2,GOLGA8J
ATP11AUN,AC025580.1
AL929091.1,AC136624.2
AL138759.1,AC134775.1
CCL1,AC073578.5
DPY19L4,LINC01822
LINC00705,ARHGAP45
AL137005.1,AL691432.2
AC034229.1,DHRS9
AL451123.1,NGF-AS1
AL136962.1,PON1
GK2,TNFSF8
AC093074.1,LINC01739
SLC6A19,AC026495.1
AC011939.2,AC023158.2
AC021087.1,EVC2
LINC00989,TEAD4
AC025180.1,IGLV6-57
AC006111.3,TMEM158
SEC61G,SIGMAR1
AC079610.2,AC007064.2
AC027281.1,AL358053.1
AP000547.4,AC100810.7
LINC00550,ISX
PIGP,AL356130.1
AC018755.4,CNR2
DEFB118,AC004147.3
HSPBP1,LINC00836
SREBF2-AS1,LINC01509
LINC01842,GPR33
LINC02764,RUVBL1-AS1
CRHBP,AC092138.2
AC103739.1,LRRC41
GZMK,MYCT1
AL049765.1,KLK4
AC145207.4,AC092192.1
STAC,LINC00940
AC005692.2,AC026320.1
AC022726.2,PRND
AC093426.1,AP000477.1
AL353681.1,MUC7
AC008103.1,AC103957.2
AC253572.1,AL035420.2
BX088723.1,OAZ3
AC004994.1,ENOX1-AS2
KRT5,MAJIN
C19orf33,NRG3
LINC00927,AC122134.1
Z94160.2,BX539320.1
AC103808.4,AL008721.2
DNAJC5,AL133372.3
TNFRSF10A,AP001178.2
CDX1,AC034229.1
USP42,CTHRC1
AL136295.2,AC130307.1
SULT1C3,F13B
AC079584.2,OR2H1
AC026771.1,ZNF571-AS1
PP2D1,MAP11
PABPC4L,AC109322.1
LINC01019,MST1R
AL049594.1,LINC00297
AC007570.1,AC112178.1
APOD,ZNF582
LINC01389,AL136040.2
BMPR1B-DT,AC009562.1
AC007391.2,LINC01871
ZFP3,PCDHB3
CLDN15,AL139002.1
AL589935.3,AC010300.1
BX005214.2,CNTNAP3C
AP000470.1,AIF1L
AC108449.2,DCD
AL110503.1,LBHD1
USP17L10,AC120194.1
PAGE1,AL645939.5
AC018761.4,C14orf177
AC136475.8,ATP2B2-IT1
AC097535.1,PLEKHD1
AC009961.4,TFPI
AL161909.2,SMC4
AP002991.2,CSE1L-AS1
ZDHHC1,LINC01864
AC114752.1,AL359834.1
AC092168.3,GUCY2F
COL6A2,AC114814.3
AL021393.1,AC069549.2
AP001330.4,CLEC12B
XPNPEP3,FAM166A
AC005609.3,AL513185.1
LINC02336,OR10H4
LINC00909,AC092800.1
VAMP5,AC007881.3
LINC01678,AP000753.1
AC013565.1,AC007922.1
AC005342.2,AC009320.1
AC008551.1,EMID1
MAS1L,LINC01645
OR6S1,CT62
TRAJ40,AC079768.2
AL512310.9,AC010359.2
OR6C68,PTAFR
AC106875.1,STOML3
AC012531.1,AL135937.1
SPANXN5,AC000068.1
SPATA31D1,AC138028.4
AP000424.2,PRR20G
AC120498.1,LINC01975
AC091544.7,AL133284.1
TAF11L8,BX322557.2
AC019193.3,AC005301.2
OR4D6,TAT-AS1
HNRNPCL2,AC009299.3
POTEB,POGLUT2
HIST1H2BO,AC009152.1
DEFB4A,AC080013.4
C20orf141,TNP1
TRAV40,AL008635.1
AL161668.2,AP001269.1
TRAV12-1,MARVELD2
NEUROG1,AC020719.1
TRAJ34,DUPD1
CGB1,RHPN1-AS1
CMA1,AC022392.1
AC093326.2,AC108517.1
AL022329.3,GIN1
AC132217.1,EHF
CETN1,CXXC5-AS1
IGKV1OR-2,AL162464.1
UGT1A10,NFIA-AS1
AC093871.1,SLC48A1
AC009804.2,AF287957.1
ELOA3D,AC138696.2
KRTAP19-1,LINC01053
AL590068.1,LINC02507
AC113208.4,AL611929.1
OR51F2,AL450327.1
AC010183.1,AC096763.1
GSC,FAM71C
AC074290.2,AC116036.2
KRTAP12-4,KCNQ1-AS1
AL159990.1,AF099810.1
OR4C12,BAZ2A
OR5M1,AL356056.1
AC244102.1,AL121936.1
AC016074.1,AC234917.1
AC009531.1,RAB33B
OR11H6,PDGFRL
TRBV10-3,SLC7A11-AS1
OR5M8,AL356387.1
CST1,AL731575.1
CST2,GAPLINC
TRBJ2-4,AL590666.3
CENPVL1,AC093752.2
SCYGR1,AL034348.1
AC006482.1,PVRIG
AL162596.1,ASB11
LCE4A,TENT4B
PRYP3,GRB2
TRIM64C,C17orf64
OR2A2,RAB38
AP000431.2,AL512308.1
AC096970.1,AP003973.4
TRBV25OR9-2,MON1B
OR4S1,AC008674.1
CST5,CORO2B
AC016595.1,AL358473.2
AP001631.1,UCP3
TRBJ2-2P,LINC02512
AC026688.2,NAMA
GSC2,AC022196.1
LCE2B,AC024451.4
AC084211.1,LINC01661
RTP3,AC012653.2
IGLV4-3,AC113391.2
DEFA4,LRRC74A
AL606970.5,CLEC3B
OR5K4,AC026461.3
TRGVB,AC097381.2
OR51A4,AC084880.3
HOXB6,AC092118.1
BECN2,AC002480.1
AC091860.2,DLGAP5
LCE1C,VTCN1
AC090957.1,AC019171.1
LINC01810,TAF6L
KRTAP6-1,ALMS1-IT1
KRTAP13-1,AC018682.2
KRTAP13-4,AC127526.4
HMX2,DEF8
AC114501.3,AC010636.1
AC109479.3,AL713851.2
NKG7,BX469938.1
LINC00052,AC015845.1
AF111169.2,PRTG
AC027688.1,AC104938.1
TPM1-AS,AC064853.1
C17orf80,AC093151.2
NDRG3,Z99943.1
NAT8,AC026785.3
Z98949.3,CALHM4
AC012506.4,GZMA
ZCCHC4,NPFFR2
ELF3,LINC01078
ZNF277,IFNA4
ACVR2A,IGKV2D-40
AC095055.1,OR10G6
AC010528.1,AL009179.3
AL161714.1,AP005202.2
LINC02152,OR10Q1
CEP97,LINC01718
AL163953.1,AL732372.1
AC068418.3,LINC02075
BOD1L2,AC084121.9
AC022540.1,IGHV3-16
HOXB7,AP001120.2
TRGC1,AL139420.2
ERCC6,FAM236D
THYN1,PRR32
LINC00518,DSCR4
ZNF562,LINC02584
AC023855.1,AC013762.1
PLS1-AS1,P2RX1
PAX9,AC074131.1
AP006621.2,AC006478.2
BLOC1S2,LINC00305
SLC25A51,LINC02391
AL138781.1,AC018761.1
LINC02478,AC097526.1
C4orf17,OTOP3
AL354892.2,AC062039.1
AC145098.1,CYP2A13
LINC01819,AL133467.2
AC024257.5,AC007106.2
AC103957.2,AL645933.3
AC068616.1,CENPN
KLHL11,AJ239322.2
AC010463.2,SLC15A3
AD000671.3,AC093677.2
AC079354.3,AC008074.2
AL356289.1,TMEM89
PAX4,C10orf62
AC079030.1,CA11
AC092112.1,AC010163.3
AC131956.1,LINC02757
AC011676.2,AC007655.1
Z82196.1,AC011477.8
HIST1H4K,NXF3
AF124730.1,THEG
RRM1,AC106886.3
AL359962.2,AL357127.2
MYH1,MRPL42
AMMECR1-IT1,LINC01538
PHC3,AC122719.1
AC027031.1,BX323046.1
PLA2G2A,AC022517.1
KCNS3,PITX3
AC055736.1,AC069404.1
AC022558.2,U2AF1
MAGEB10,AC009511.2
AL391056.2,LIPF
AC093426.2,AL132718.1
AC007036.5,HIF1A-AS1
AC113133.1,AC098850.1
GRIFIN,AP005264.1
LRSAM1,ERVK9-11
TERB2,LHB
OR9I1,AC022140.1
AC090948.4,AC090124.1
OR51L1,AC016968.1
LINC02845,KLF1
MIR503HG,AC005828.4
GAB4,AL008729.2
RTN2,AL512643.2
TUBA3E,AC104823.1
AL080248.1,GCLM
AKAP4,AC020651.2
AL139254.2,GRTP1-AS1
CTAG1B,B4GALNT2
RNASEH2B,AP005273.1
AL161616.2,AC093390.1
DCAF12L1,TUNAR
TOMM7,AP001136.1
AC015908.3,AL139280.1
LINC01058,HAUS7
AC136443.4,C3orf79
AC008514.1,AC004691.1
AL391097.3,AC009803.2
SHOX,AL356441.1
RBM34,AC099509.1
AL392048.1,AQP1
AC092651.3,LINC02815
REST,MYLK4
F10-AS1,TNNI1
LINC01082,LINC02339
AL158837.1,CHRFAM7A
AC104116.1,AL162632.3
TAF2,AP001198.1
AC063948.1,SKA1
LINC00446,AC098817.1
AL359649.1,AC004846.1
PCDHGA4,ZNF782
TPSAB1,LINC02827
AC134312.3,MIR3663HG
AC092127.1,LIPK
AL953883.1,AC022903.2
AL352979.2,IFNA8
AC114812.2,NRBP1
C10orf55,LINC01564
JOSD2,TMPPE
AL357078.2,AL121749.1
AC093297.1,ELF4
LINC01985,HCAR1
AC098484.1,AL691420.1
AC016355.1,CASP4
AC079200.1,AC105020.3
AKAP17A,AC106876.1
AC131254.3,SDC1
SOX21,AP000864.1
HIST1H2BL,FRZB
KHDC4,AC137579.2
SSR1,LIM2
GATA2-AS1,AC011363.1
PTRH1,AC099811.5
AP003721.4,KLHL6
AC013452.2,PCDH19
LINC01040,AC016700.3
TYW3,AC107884.1
AC110760.1,CDR2L
DCUN1D1,AP005062.1
AC010729.1,APC
SYTL4,WWTR1-AS1
IRX2,NRG3-AS1
BRMS1,KCNK7
ANP32D,AC011446.1
MIR4527HG,SPATA42
AC018802.1,TLN1
AC007671.1,AC073529.1
AC005695.3,AC048344.1
CLIC1,FLVCR2
AL359880.1,PRSS2
AL133325.2,KCND3-IT1
NODAL,CALCOCO1
PRPF18,AC005339.1
AL360169.2,GPN2
LINC00424,OR3A1
AC007349.2,RRP1
FCER1A,PCF11-AS1
AC007463.2,ZNF581
AC026523.3,BX664718.1
AC090826.2,Z97192.1
OR10W1,NIP7
AL589745.2,CDC6
AC100858.4,LINC02316
AC018978.1,SOX1-OT
CLEC4M,AC002351.1
C9orf129,GPR182
LINC02135,SLC25A47
CSAG3,LINC02126
IGLV9-49,AC129102.1
AL139420.2,RPE65
AC008734.1,AL031058.1
TRBV14,AL391704.1
AL355102.5,LINC01795
IFNA14,FAM138B
AC142086.1,INTS6L-AS1
KRTAP16-1,AP001360.2
AC128709.1,OR10W1
OR51G2,CR381670.2
AL391832.1,C17orf98
AC083864.3,AC073941.1
KLF14,AP001107.5
AF001548.1,AC130814.1
COX20,TRPC7-AS2
IGHD,AC104088.2
AC005046.1,AC006059.5
PRDM16-DT,AC073834.1
CT66,C17orf67
LINC01782,KRT3
GHRH,AL136164.1
TRBV29OR9-2,AP001042.3
LMX1B,AC007603.1
AC007349.1,TNFRSF13B
AL137002.2,KIAA1210
AL161663.2,ANKRD9
LINC02855,LINC01405
AP006287.2,AL441943.2
FKBP7,AC110491.3
AC007402.2,RAD51AP2
C5,SIX2
MICAL2,AC012065.4
AC100847.1,ROPN1B
AC022467.1,TTC9B
AP002505.1,ZNF280B
PDK4,LINC01235
AC020917.3,ALOX5AP
MYCT1,AL590666.1
AL356310.1,PREX2
AC020909.3,AC087284.1
SRSF9,CHTF8
AC036222.1,AC093627.5
CCL16,AC006538.3
PRKCQ-AS1,TRABD2B
AC090016.1,AC092718.9
SCGB1B2P,ADH6
ABCF2,SLC18A1
DUPD1,ESRG
MAP4K2,AC245140.1
PCDHAC1,AL035587.3
AL160408.2,AL139819.1
LINC01972,AP000322.2
AL359732.1,AC107071.1
TBX22,AC100861.1
ZCCHC12,MYH8
CCRL2,AC005006.1
DROSHA,LINC00837
AC012640.4,AMER1
LINC02753,AC020922.3
TGM4,ZNF729
WEE2,AC007656.4
LINC02308,AC011313.1
AL121762.1,LIMD1
AC011591.1,AGR2
LINC02239,AC069287.2
AC092542.1,TSHR
AC009041.3,AC068616.1
IQCF5-AS1,AC118757.1
AC007359.1,AC048337.1
AC010768.2,AC013452.2
AC005379.1,AC013733.1
OR6C65,AC013549.3
AC135068.1,AC012467.1
AC247036.1,AC068580.3
TRBV4-2,GNGT2
AC025773.1,AC114956.1
TRBV7-3,AC022211.1
TRBV22-1,CFD
LINC01981,AC007391.2
OR13F1,AC004585.1
TAAR8,ANGPTL3
AL031123.4,AC021517.1
LINC01755,AC091488.1
AC124067.1,PET117
AL049646.2,DHX33-DT
AC126407.1,AC005480.1
AL008638.1,RAPGEF6
AL355981.1,BATF2
AC090164.4,ETDB
TMEM189,AL353653.1
AC136285.3,NSG1
AP006216.1,AL360268.1
PRMT5,PRY
AC092966.1,AC005899.6
AP001476.1,AC010536.3
TAS2R39,AL133387.2
RNASE3,AC074387.1
LINC02420,AC004408.1
OR10K2,DDO
AC023813.4,AC097491.1
AC096649.1,PLEKHG2
AC113192.1,LINC01108
AC016999.1,OR10G8
IGKV1OR1-1,AC104088.1
AC018931.1,LINC02209
AC034213.1,BCL6B
AC004241.4,AL355102.4
LINC02580,AC073389.3
AC004593.1,ITGB6
AC136431.1,AC127540.2
AC015802.7,MUC13
PRKAB2,AC107398.2
AL451165.2,AL354864.1
AC020743.2,CD200R1L-AS1
SNAP25-AS1,TGFBR2
NHLRC4,LINC01892
SSH2,LINC01127
ETFA,ZMPSTE24
PRKAR2A-AS1,AC108112.1
AL358053.1,CD68
AC011443.1,LRRC14B
AL450326.3,AC093909.4
AC009533.4,LINC00644
NFE4,AC139887.4
CENPH,DNASE2
ACOT12,AL356740.2
LINC02200,AC108734.4
LINC01344,AC132938.3
AL354718.2,AC135048.2
AC026950.2,FATE1
LINC01796,SHOX
AL513487.1,AC005786.2
SMR3B,LINC01872
LINC02423,MOGAT1
AC026765.2,TADA3
AC090502.2,AC004803.1
RPL6,AC239799.2
AC010197.1,AL078644.2
AC136475.4,AL049874.3
AC008080.2,AC145423.3
DPEP2,PODXL2
AP000851.1,LUZP4
AC107375.1,AL136295.6
AL356753.1,CCDC74A
RAG2,AC074050.3
AC134043.2,TEX51
OR2W3,ELSPBP1
FOXRED2,AC090286.1
AL590640.1,AC002070.1
AC068870.1,LINC02434
BTN2A1,AL713923.1
KIRREL3,AL360270.3
AC034245.1,LINC02446
AC005954.2,TBC1D3I
OR6N1,F7
AL590226.2,AC025164.1
AL353770.3,TMCO1-AS1
GPC3,AL360267.1
DUSP18,LINC02475
DGCR11,AL023806.2
LINC00391,AC011445.1
TRIM34,AC007881.4
CD19,AL445426.1
ZSCAN30,AL008638.5
AC091180.3,AC079467.1
SSTR5-AS1,ANHX
AC024451.4,AC005730.2
AC084880.2,TM4SF1-AS1
AL121890.4,AC017116.1
AL662791.2,MCTP1-AS1
AL133368.2,HLX
LINC02700,AC022276.1
AL121578.2,LINC02014
AL133464.1,LINC01072
AC091980.2,AC025766.1
NCAPG2,C1QL3
AC007993.2,AL109767.1
OR6K3,AC008507.5
LINC02437,AL731533.3
SUZ12,LINC02710
LETM2,WFDC9
AC008406.1,LINC01982
AC048382.4,AL359745.1
AL109910.2,ZSCAN12
PBDC1,BX255923.1
PCDH17,MGAT4D
AC009248.2,JUP
AC022017.1,AC015813.8
ATP13A1,AC011473.2
TMEM9,BPY2
ACAP1,TRAJ7
TRIM24,AL034376.1
AC093879.2,TRAJ51
TNFSF15,PISRT1
MRPL50,LINC02090
AC072062.1,TGFA-IT1
GNS,AL606970.2
TECPR2,Z82185.1
ATP5F1C,TRGVA
BACH1-IT1,IL21R-AS1
ADAMTS18,PSAPL1
SLC12A4,AP005329.2
VPS35L,LINC01541
AL356259.1,AC010907.2
AC006435.2,CORT
AC107463.1,LINC00879
SPACA6P-AS,CDC42BPA
AC092354.2,LDOC1
OR8B12,CCDC187
AL590068.3,IRX2
FASLG,AC068473.4
AL356804.1,LINC02800
SPNS3,AC011346.1
LINC02401,LINC02832
ETDB,AC125257.2
LINC01815,CLCA2
AC004702.1,AL121888.1
R3HDM4,AC108134.4
LINC01993,LINP1
MROH2A,NAPSA
RSL24D1,FAM47B
POLH-AS1,AC093534.2
AL031598.1,AL357139.2
TEDDM1,AL353597.1
MSANTD2,RSPH10B
AC079354.2,FAM122B
AC135782.3,AL139142.1
LINC02687,AL365226.2
LINC02760,MYNN
CCDC87,AC135050.6
XK,AL360268.2
AC091946.2,LINC02328
AC093330.1,HIST1H2AK
MYO1A,ZMYND15
AP003778.1,ITGB3
AC106798.1,SAR1A
AL008638.2,AC007099.2
AC009133.1,AC123912.2
NPW,SCAND1
PIP4K2C,AC090735.1
AC016644.1,AC027811.1
AC109587.1,AC073655.2
AC121333.1,AC005383.1
LINC01940,AL157938.4
TRBVA,DPPA4
OR4F21,AC107029.2
AC108676.1,TMEM246-AS1
AC092745.4,BEND2
STAT2,AL139317.3
TLR4,AC091214.1
LINC00364,AC015909.1
LYPD1,AC090136.3
AC023830.2,MAGEB1
BMP3,FAM240B
UGT2B17,C7orf65
LINC02304,TTLL13P
AL132775.2,KLHL7
IFNL1,AL023803.1
AC108693.2,AC025572.1
LINC01826,RAET1G
LINC02483,LINC00906
AC109131.1,LINC02311
AC007879.2,AC117382.2
ANO1,AC008592.1
AC091044.1,PIGX
CCL21,AC078864.1
AL512310.2,AC136616.2
CRCT1,AC068672.1
IGLV7-46,IGKV1D-22
GUCA2B,LINC01518
COL5A2,AL136141.1
AC015563.2,AC007298.1
ZNF25-DT,LINC02568
MORN2,NBPF1
AP001269.1,ALDOA
ZNF732,AL008719.1
EDNRA,AL138701.2
AC034228.2,ADGRD1
SMARCD1,MYLK2
AC012184.3,AC004870.3
S100A12,CLSTN2-AS1
AC020658.5,AC026956.2
PRF1,AC005100.1
PCK1,DEFB136
AL157813.1,LINC02764
AC025580.2,AL022324.3
AP001893.3,TECTB
AL033379.1,GIMAP1
AC027811.1,AC125603.3
AC073072.1,AP005136.4
IFT22,AL391684.1
AC021683.1,MAP3K21
MBLAC2,MARCOL
AL732323.1,AC023300.2
ECM2,AC092171.2
CYP2A6,AC022035.1
CRAMP1,ARHGAP29-AS1
LINC02379,AP001437.2
AC084030.1,AC091946.2
AC010536.1,AC103564.1
NBPF4,AC026992.2
AC012363.1,AC091010.1
AP002761.2,AL121904.2
POTED,AL158839.1
KRT84,AP005717.1
TAC3,Z82246.1
AL158166.1,AC092868.2
THEM5,AC092755.2
CENPM,NAALADL1
AP001885.2,AL512658.2
FAM53C,AC084026.1
AC011815.1,AP001574.1
AC005774.2,LINC00392
LINC01502,AC091078.1
AC022007.1,AC067863.1
AL158211.2,SMARCD1
AC113382.2,AL133167.1
PRSS27,FAM71F1
AL627309.3,TMEM182
AC063919.2,AF130417.1
AC093484.4,AC022973.5
AC125618.1,AC005034.4
ATP6V0D1,S100A12
CD3E,AC011290.1
HUS1B,MYL1
IFNA8,AC005523.2
AC104633.1,FAM20B
AC009061.1,AL137798.2
THBS4,AL158151.2
AC011586.1,SERF1B
AC103808.5,AC023302.1
AC004771.3,AL109920.1
AC093459.1,FAM209A
EIF1AD,AC023908.3
CARD16,C9orf131
AP003785.1,SCN9A
AL034374.1,SYCP3
AC007952.3,AC069549.1
AC104758.5,INHBC
PCDHB10,AL663058.2
PI4K2B,CCDC197
Z85996.3,AL136309.3
AC020928.2,AC079336.3
AL020994.1,POU2F3
AL033384.1,AC004943.1
AL133299.1,GPR65
FOXD3-AS1,LINC00706
AC114964.2,RAD51C
FAM240B,AL133485.2
AC010223.1,LINC00528
LINC01673,TNKS2-AS1
GPATCH11,FAM72C
AC012355.1,AC103563.9
CLEC3B,EXOSC10-AS1
LINC00345,GPR45
LINC02447,LINC02123
AL139002.1,LINC01543
GDPD2,AC010157.2
VBP1,AL049870.2
MSN,LINC01166
KPNB1,FP565260.5
AC005550.2,AADAC
AC129492.1,ASDURF
AC007496.1,FZD10-AS1
LINC02140,AC078777.1
CPA5,AC010247.2
AC084756.1,LINC01220
CCAR2,CD3G
AP000640.2,XXYLT1-AS2
AC008750.4,RPL18
AC017033.1,CD28
CSHL1,AC079341.1
LINC02333,CALHM3
Z98200.1,UGT2B15
AL137191.1,AC019080.6
IRX4,PLPP3
AC027013.1,TRPV5
AL662844.3,AL121890.2
AC097059.1,AC009090.1
SMIM5,AF111169.4
AC069287.3,AC090617.10
FOXA1,AC119800.1
AL807761.3,AL121910.1
AL591468.1,CTSW
AMY1C,LINC02086
IRF2BP1,JAML
AC111170.2,AP003170.4
AC097491.1,AC009154.1
TOP3B,FLNB-AS1
RBMS2,CDK1
TTC39A,AC008972.1
LINC01766,SLC7A2
LINC02310,AC010982.2
AP001554.1,AC079411.1
LINC00392,AC096747.1
AL121782.1,AL356859.1
SP7,AC010251.1
LINC02787,AC007406.2
AP000477.1,OR8A1
ADGRD2,RHOD
AC002094.2,ZNF771
AC097381.2,GPR180
AC104985.1,AC022150.1
TCP11L2,AC034110.1
PHOSPHO1,TXNDC17
CCDC182,AC027335.1
DYNAP,AP002761.2
AC016168.1,LINC01656
LINC00457,CARD17
LMNB1,AL451166.1
AC011473.3,AC009120.3
AL160408.3,AL137127.1
AC132660.2,PLA2G3
BCL2A1,AL354950.1
SLC38A3,DHX9
PLPP5,AC087612.1
AC112484.5,AC092567.2
ANKRD63,AC009019.1
LINC00317,SRP14
CXXC5-AS1,AC103563.7
LINC01713,C14orf119
LINC00353,AC008667.3
AC073429.1,AL390862.1
AC091979.2,AC068397.2
AC099677.4,AC096992.3
AC096541.1,CHL1
Z82214.2,VIT
AC016550.2,CHROMR
AC073188.3,AL392024.1
AL513327.3,AC098484.1
CHMP4C,LINC00396
AP002982.2,ARMS2
AC134775.1,AC008761.2
AC087276.3,FAM27E3
AC004549.1,AC021055.1
AC008154.2,CLRN1
AC084125.3,AL136131.2
PRPSAP1,AC007405.4
AC087588.3,AL121582.1
CPS1,LINC02382
AC008741.1,PAK4
AL359711.2,MCM4
LINC02344,PLCH1-AS2
ZNF354B,AC008703.1
SLC34A2,AC096531.2
LINC00566,LINC00682
GPX6,PIK3IP1
ANKRD10-IT1,TMEM109
PARAL1,PSMA2
AC090587.1,MEF2C
AC130469.1,AC245123.1
AC103982.1,AC016903.2
AC027329.1,AC026254.2
AP005137.2,AC079329.1
ZNF503-AS2,CYP1A2
AF067845.5,LINC02520
AC097537.1,AL356475.1
FGF13,AP000866.6
AC092580.2,TNFRSF11B
MEIS1-AS2,SRFBP1
P2RY2,MCCC1-AS1
SLCO4A1,OPTC
