bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AC106738.1,LIFR,RNF130,FAM133B
VN1R2,CABP7,SCUBE2,CCNY
NOL3,UBB,PRKD2,OCIAD1
CAMK2B,PPP1R14B,FGFR1,SFXN1
AC007221.1,TM7SF2,CTSD,AFF3
AL513548.3,NPDC1,SOX10,GABRB3
AC004112.1,CIAO1,SLC35E2A,MAP3K4
RND3,IRF2BP2,ANKFN1,ASB3
ACKR1,GIT1,ABI1,RHOBTB3
AL022328.4,SLC15A4,AC090607.3,LMTK2
OPALIN,CCDC136,TEX41,PWWP3A
AC159540.2,SMIM26,NR4A3,UBR1
ABCA10,ANKRD37,TMSB4X,TMEM196
KLHDC10,LINC01089,FAM149A,CTXND1
AL158211.1,PDGFA,SORCS3,THBS2
ITPA,SLIT1,IRX2,DGKB
AL645608.6,PRPF8,KLRK1,AC016821.1
AC016721.1,PXDN,AC021546.1,ANKRD17
CRISPLD2,AC011043.1,LINC00648,RAI1
ALG1L9P,SHD,ATP5IF1,STXBP5L
CNPY2,PPP1R11,EPS8,ZFY
AC020917.3,FKBP8,FAM160A1,SYT17
AC005845.1,EPHA5,AC068308.1,ANKRD12
KLRC2,BEST1,KCNE4,DDX60
AC096577.1,ACAA1,A2ML1,PREPL
ITIH4,ATP1A2,SNRPN,PPP1R16B
AC011416.3,DECR1,ARID4A,AGO3
AL357972.1,GTF2I,TARS,CNTNAP2
PRKRIP1,PKM,GTPBP6,NRDC
AL162457.2,PRDX1,PHF14,WDR33
KHDC3L,POLR2K,VARS2,ATP11A
LINC01678,CNBP,HS6ST3,ZFAND3
SLC26A10,C5orf24,LTBP3,FAM66C
UACA,TSC22D1,TCP1,NAALAD2
AC026458.2,DEGS1,C21orf62-AS1,ARHGEF11
AC005972.3,TBCB,CLDN14,CMYA5
AL356124.1,SELENOK,CLDN10,ZCCHC24
FGFRL1,AC068282.1,SPTBN5,ARID4B
TIMP3,MRPS26,GSTP1,APIP
CCDC84,NOC2L,OLMALINC,TRIM9
TBC1D3,KBTBD6,BMT2,PODXL
LINC00173,E2F4,SCN3A,NKD1
KRBA1,MYO10,PRNP,NDUFAF6
AC011322.1,CDC34,TBC1D5,NSD1
AC068286.2,ARHGAP1,FAU,CTBP2
SAP30BP,EDF1,LINC02731,SPTAN1
SEMA7A,NAPEPLD,SVOPL,MALAT1
C5orf49,M6PR,FARP2,ZNF518A
SHMT1,PLOD1,ASAP1,AC093865.1
AC011751.1,GPR89B,SLC8A1,CHD2
TFR2,APMAP,SCAPER,TJP1
AC005237.1,P4HB,AC246817.2,FLCN
SLC2A3,TIMP2,NEB,TPM1
PRDM6,KIAA1217,ARHGEF26-AS1,AL683813.1
LAMC3,EMILIN3,KAT2A,SOGA3
KIF25,UQCRQ,EDIL3,SFMBT2
APH1A,SRA1,AP001783.1,UST
LINC01287,ABHD8,LINC00320,PLCB1
ARRDC3-AS1,MAP2K2,ARL6IP1,DPYD
JHY,SHFL,SLC3A2,EPB41L3
AC092924.2,EEF1A1,HSPA5,INSYN2A
AC008443.6,B4GAT1,PRKG2,GAS7
MEF2D,STAT3,FBXL20,GRIN2D
CABP1,OSBPL1A,NLGN3,MYO9A
AC008742.1,NUMA1,AC079848.2,ADNP
TNS4,TRIM62,COL15A1,LINC01411
GLS2,YBX1,LINC01550,FOXN3
FAM71F2,KANK4,ANKRD26,SHPRH
MTRNR2L1,PFKL,DSCAM,EVL
MAP3K2-DT,MRPS25,NNAT,SLC23A2
COLCA1,EIF5A,HPR,DPYSL3
AC026691.1,ENTR1,RNPC3,IGSF9B
TARBP1,MT-CYB,CAMK2N1,WAC
PFKFB4,THEM4,NCAM1,ZNF536
AK8,EPN1,UBR2,HMBOX1
ADAMTS9,CLCN7,LAMB4,TNIK
ADPGK,NCSTN,LINC01033,PTPRS
AL162412.1,SEC14L2,MDH1,FAM155A
LRP2,LPCAT4,SORCS1,AC012409.2
OTX2-AS1,CBX3,MEIS2,ZNF827
KCNQ1,TSSC4,AC105285.1,LYRM2
LINC01936,SHMT1,GRM7,SPIRE1
C8orf86,KIF1BP,RNASEK,DYNC1H1
AC005165.1,MORF4L2,GOLIM4,ZNF248
C9orf50,CREBZF,KRTAP5-AS1,ATXN10
IRGM,TARBP1,MYL6,ACACA
AC009407.1,PYGB,SORBS2,LRRTM4
SMIM5,ELOF1,SQSTM1,BCR
AC079921.2,TNFSF13B,WDR11-AS1,LRRTM3
MAP1LC3B2,PPIA,JAM3,PLA2G4C
INHBA-AS1,HK2,SDCBP,PLXDC1
RET,CD27-AS1,B3GAT2,SLC6A1
LINC02607,SDR39U1,IPO9-AS1,FDFT1
PDE2A,RACK1,SORL1,TMEM168
DSC2,NPEPL1,ZBTB20,AATK
MDH1B,HP1BP3,NPAS3,RASSF8
AL136419.2,RNF187,UPF3A,CDH13
AC145212.1,GPAT4,ADCY8,LRP1B
PDK3,LRPAP1,LINC01524,ZNF721
UNC5A,STRADA,C7orf50,MT-ATP6
SLC7A14,ZNF579,FAT1,PPP3CA
MILR1,CEND1,ATL1,NOL4L
CCDC102B,ATP6V1D,CA8,HOOK3
AC116634.1,HNRNPL,TBX5,GLG1
SLC35D2,INPPL1,MAML2,TEAD4
LRRC3B,DUSP6,HIST1H2BD,CARS
NYAP1,PEX1,TJP2,CDK5RAP2
AC100822.1,ATP6AP2,RIN2,ARHGAP24
TNFRSF19,AC104041.1,FHIT,KSR1
MYRFL,PLEKHF1,ADGRB1,ASPH
AC105053.1,MRPL4,MME,RGMA
SNTA1,LRFN2,AC004852.2,GNAO1
KCNN3,PUF60,SLC9A9,OPCML
AC021097.1,RPAIN,STXBP5,SON
AC004263.2,ANKRD10,BASP1-AS1,CPNE8
TTC12,NDRG2,CCT3,PPFIA2
AL031673.1,LGI3,NFIA,RAB40C
FBXO39,AC004870.4,BTBD16,PTPRO
AC008280.3,MZT2B,SPRY4-AS1,UBE2D2
LINC01376,KIAA0930,CSNK1E,NOS1
RORC,AAMP,GLIDR,RBM14
HLA-DMA,ZSWIM8,RHOBTB3,KCTD16
AC005837.4,G3BP2,SIPA1L1,ZNF544
DCUN1D2,PCDHGC3,ATP5F1E,UPF3A
GDA,VPS26B,SHC4,ATP6V0A1
AC024558.2,MTMR1,PPFIBP1,DDX39B
AC022165.1,SF3B2,OPCML,ZNF609
POU5F1B,RAB11B,IL17RB,NPEPPS
ARHGAP4,MKLN1-AS,KCNH8,LRRN1
FLYWCH1,SUN1,ADGRG1,TCF20
C20orf187,UQCRFS1,DHH,GPATCH2L
SGSH,LMO4,NAALADL2,SHB
NEURL1B,RNPEP,AC022075.1,TANC1
LINC02221,SAT2,EHD4,UBR5
AL365259.1,AKIP1,GALNT13,ANK3
LINC01776,SRSF3,CLK1,MRTFA
DUSP4,PEA15,MYO6,PHACTR3
ECRG4,ANKRD13D,COX6B1,DTNA
SHCBP1,ZBTB7A,CAP2,AOPEP
AC024270.5,XRCC6,SWAP70,OPHN1
FRMD4B,ORC2,GLUL,ZC3H15
EZR-AS1,PCBD1,PRKAR2B,KIF2A
MX2,COPS7A,AC061958.1,SLC22A23
SMIM35,NACC2,NXT2,ITPKB
SLC16A10,NUDCD2,IL1RAPL1,FOXK2
RASGRF1,WDR83OS,ARPP21,SUSD1
KDM6A,HID1,BPTF,NDFIP1
AC023794.6,SLC1A1,ALOXE3,XKR6
AC021483.1,PSMC5,DSE,RANBP17
PACRG,CHD4,PRDX5,SH3PXD2B
DNAH2,SFXN4,DBX2,GOLGA4
PPIE,SDCBP2,ATP5F1B,SECISBP2L
COX10-AS1,TMEM41A,H1FX,CORO1C
RYR3,REX1BD,ATRX,SLIT1
SECISBP2,ORAI2,PACS1,GLUD1
ZNF621,AHCYL1,MYO7A,PNPLA7
HDHD5-AS1,RCC2,ALPL,THOC1
PALMD,TMEM115,PIWIL2,IFIT3
GSN,BHLHE41,AC091138.1,MARCH3
C5orf67,SNHG6,SYNE2,UBE2E2
MCAM,BOK,AC006157.1,DENND5B
AL117329.1,MKNK1,LRP2BP,BMP7
AL360219.1,OST4,TSC2,IRF9
ASPA,GSTM2,CNTN1,NDUFS1
DERA,AC011246.1,GPR137C,TMEM178B
ANKRD36B,CCNL2,ZBED1,SMAP2
AC008946.1,JPX,MOB1B,YY1AP1
AC025627.1,RELA,NXPH1,XPO1
AC024075.2,TNS3,UBL5,MYT1L
AC090946.1,ZNF488,FAIM2,ITPKC
AC009061.2,SRPX2,PDGFRA,DZIP1
RIC3-DT,RNF208,SLC12A6,GORAB-AS1
BCAR3,SUN2,CCDC26,ZFYVE28
ATG9B,CHCHD10,UBE2H,AP2A2
C12orf60,UPK3BL1,STK39,IQSEC1
AC092720.1,ISOC2,B4GAT1,CDK13
AL445623.2,SNHG7,MAP1LC3A,TNRC18
AL022318.5,BTF3,CLIC6,TRAF3
TMEM252-DT,DUSP9,PEA15,ZNF280D
C9orf106,FAM221A,TLE2,CAMK1D
MTFP1,SELENOS,TUBB4A,ISG15
ICAM3,COX7A2,CLSTN1,IDS
ASCC2,NDUFAF8,NDUFB11,NKTR
AC005828.4,FOXD1,KDF1,B2M
SLC7A14-AS1,TUBGCP4,DISC1,DNM2
SERPINE3,KHDC4,NTRK2,NEMF
SPTB,PRRT1,NPHS1,MPZL1
AC096773.1,AC092652.2,BDKRB2,BMPR2
GFPT2,AP1B1,INPP4B,HS6ST3
Z69706.1,TBC1D17,SPARC,VSTM2B
LINC01060,SRM,BTG1,PVT1
DLX6-AS1,SYN3,CERS6,CRTC3
CLDN5,INPP1,NEDD4,ATG4B
AZIN2,ING2,TSBP1-AS1,CUX2
AC099681.1,RPS19,ELOVL7,C5orf56
SIM2,GPRC5B,THBS4,FAM53C
COQ4,HSPA8,VXN,CAMK2D
IFITM2,KMT2B,CEP97,CAMSAP2
AL353626.1,LUC7L2,KATNAL2,PCSK6
LINC01768,YTHDC2,GUCY1A2,PRICKLE2
LINC01350,MIR4300HG,ARRDC4,RBMX
AC005821.1,GPC1,AL353784.1,IQSEC2
SP140,ATXN2L,MAPRE2,TCF7L2
MYOF,NOL7,MT2A,MAN2A1
AC090150.1,SELENOI,SMIM14,ABHD2
MYLK-AS2,OTUD6B-AS1,CCDC144A,PACS1
AC087741.1,CBX4,PHPT1,SPATS2
ITGA2,LINC01546,FAM171B,IL1RAP
AC008667.1,TRMT112,ARG2,SHISA9
AL360267.2,SORT1,TTC9B,SARNP
AC104335.2,NUDT16L1,ACTG1,NCKAP5
PPP1R3A,GAD1,LAMA4,GFRA1
DIRC3,KCNN2,RPL18,PRRC2B
ADH1B,TMTC4,RPL9,USP49
APLN,SYT1,SLC1A3,MGRN1
SCAMP1-AS1,NME4,RNF128,SEL1L3
AL161717.1,TMC2,NDUFB7,MT-CYB
AL137796.1,RPL5,CRIP2,GNAQ
SNHG11,LMNA,CPQ,KLHL22
AL445647.1,ATP5F1D,CHDH,UBE3C
PGAP3,CAND1,NTM,OIP5-AS1
Z94160.1,POLR2A,S100B,SVIL
NLN,TRAPPC13,VPS35L,GOLM1
AC093298.2,TMEM9B,ITFG1,ARHGAP5
AL513166.1,LSG1,HINT1,DNM3
AC079298.3,MFF,AC134312.5,AC114971.1
LINC00881,STUB1,EIF4G3,WIPF2
AC138028.2,TMEM200C,HMGN1,LINC01138
SPAG4,PTGDS,DOK5,CCND1
AC124067.4,SNRPF,SRSF11,R3HDM2
LINC00620,AUP1,SGIP1,GGA2
OR2M4,PCMTD2,LDLRAD3,NAV3
RHOXF1-AS1,DHRS4L2,BTN2A2,SULF1
AL356295.1,ELOB,BSG,LINC01322
C6orf99,MT-ATP6,ME1,BMPER
SERINC2,SLC29A2,NSD3,FBN3
CLEC4A,IRF2BP1,PHIP,FAM189A1
RNASE1,NNMT,TTC3,VMP1
NPIPB12,DRAP1,MAGEH1,MX1
ECHDC3,SLC12A9,APTX,NUP42
AC244197.2,RPS3A,NAV3,ISG20
PAPPA-AS2,PGBD5,RAMP1,ZEB1
WDR86,TMEM35A,MICU1,AP3D1
SLC25A45,TPI1,STMN1,PPP2R2C
AC018695.2,BTBD17,AL034348.1,CRLF3
ADORA2B,AC110285.1,AC107419.1,SFXN5
NANOG,RSRP1,PNMA8A,KDM5D
AP000941.1,TRIM8,THOC6,AFAP1L2
SLC2A1,KCNJ11,ZMAT1,CA13
TMEM132B,DGCR2,CASC4,PKD2
AC051619.5,CD82,UBE2B,NR1D2
AL162171.1,RXRA,C11orf96,CHD7
SPRED2,NDUFB8,AL691403.1,ARID1A
TRIM14,VPS35,SATB2,KIF1B
CLDN34,REPIN1,ALCAM,ITSN2
AC092683.1,TRIR,PELI2,FBXO11
MRPL20-AS1,ADIPOR2,NDUFB10,TENM4
LINC02546,SRSF11,AC008945.2,NDRG1
SERGEF,SLC30A5,SNRNP70,RGS16
AC020900.1,TOMM40,AKR1C2,LATS1
AC103853.2,RNPS1,BEND4,ABHD6
KCNC2,GADD45B,ADAMTS17,MAP4K5
MIR34AHG,LDHA,PRKD1,FGFR1
IRF7,SIRT7,MT-ND3,MALT1
AC012676.4,PADI2,DCDC1,IL17D
AL136531.1,ADI1,GIPC2,PLXNC1
SYCP2L,NEDD8,TCF7L2,ZNF302
AC092164.1,ARL16,PRIM2,RBM39
AL049836.1,POLR1C,MPDZ,STXBP1
AP001505.1,MED19,AKT2,CGNL1
ZNF215,HAGH,IER5,RERE
AC136475.1,ATP13A2,SH3BGRL,TMCC3
AL807761.3,TFEB,BEX5,PDS5A
GVQW3,SUPT4H1,LINC00623,BTRC
ATF7IP2,RHOA,MIR222HG,FXYD6
AC074194.1,ZDHHC22,ID2,PITPNM2
AC103855.3,COL18A1,DENND5A,HELZ
FAM178B,MYT1,CD63,BBS9
ANXA11,RETREG2,TEX14,CASC15
AL138921.1,RANGAP1,YPEL3,UHRF2
HCG15,SLITRK3,AGBL1,ZER1
AC019117.2,ABTB1,XKR6,STMP1
HAGHL,LTBP3,C8B,SCAMP5
LINC02549,TMEM126B,ATF7IP,DIDO1
GABPB1-AS1,TAF1C,MGST2,SLC22A3
LINC00923,TSPO,LINC00937,WDFY2
SPRED3,PLOD3,ANKRD36,CDH20
AC064875.1,AC005670.3,TANC1,MIR9-3HG
NKAIN1,PNPT1,AC008443.9,RUFY4
PRAM1,UNC5A,TOX3,GRM7
AMBP,SYN1,PRH1,MORF4L1
AOAH,EFNA5,HTRA1,CAST
MCOLN2,TUFM,ST3GAL6-AS1,TMOD1
TBX2,GIGYF1,PKDCC,TPTE2
LINC02461,AL365259.1,MGST3,KLF3-AS1
AC104335.1,PTDSS1,AC090403.1,RBM5
DELE1,FADS2,GLG1,DOCK4
KRT31,PLXNB1,AC087241.2,WDR20
ZNF395,FBXO44,CDH20,ZNF675
AC131238.1,SCAMP3,HIP1,WDFY1
APOL2,ARL6IP1,FHOD3,USP48
IQCA1-AS1,SLC39A14,CDK11A,LRFN5
AL162231.2,ITPK1,COMT,SNRPN
SLC6A11,UHRF1,CCDC18-AS1,SBF2
IQCN,PNPLA2,NBEA,HM13
GPR6,TADA2B,MERTK,CHST11
AC053503.5,ZRANB2,CCDC152,ABCA5
AP003390.1,C1QTNF4,GPC6,NEAT1
FP236383.3,PDCD7,SGCZ,CBFA2T2
TSKU,MFGE8,FGL1,ADAMTS9-AS2
CACNG3,ZNF10,LINC01111,GOLGA3
TYSND1,CCDC115,AKAP9,PTCH1
AP003393.1,FOXRED1,GPC5,KIAA0232
LINC02117,AC004870.3,AC093523.1,MARK1
AL357054.2,AC005753.2,LIFR-AS1,SGIP1
AC013391.3,BTG2,PLLP,FMNL2
KIAA1671,SAP30,CCKAR,SNX9
DRD4,MED23,AC019257.1,AFF4
AC107464.1,ALDH1L1,CHGB,SP110
DNASE1L1,NAIP,MSX1,UNK
SLC26A9,SPG7,SCNN1D,AC007376.2
TTC34,HSPA9,ITPKA,ATXN7L1
PITPNM2,BAG6,PAMR1,CACNA1E
SMC4,PNKD,AP002026.1,HNRNPM
SLC25A2,TRABD,STK32A-AS1,TIMP3
ASIC5,ACADVL,EIF1,PLEKHA6
AC073655.1,CTDNEP1,CENPV,PRUNE2
AC069285.2,WDR91,AK5,KIAA0408
AC016885.2,C1QL2,HSD17B11,CNTNAP5
AC016931.1,RSRC2,HERC4,CDC42BPB
APBA2,CTDSP1,AL139393.3,SRGAP3
PDE8B,ASPSCR1,LINC01127,IFNGR2
AL163932.1,TMEM179,MAP3K1,MIR99AHG
CFAP74,SGCB,PROM1,DOT1L
HTR1E,SLC39A1,EFNB2,LINC01237
ADAMTS7,NUBP2,CUTA,MICAL3
SIGLEC10,ZNF232,CPEB3,PTCD3
AL031728.1,AL157700.1,NKAIN3,SPIN1
TK2,ATP5F1B,EFCAB7,HDAC4
AC015819.5,NR2C1,AC112493.1,PEAK1
AC004241.4,CUEDC2,RBFOX1,PABPN1
D2HGDH,ACTR2,FAM49A,DDX3Y
AC007255.1,SLC25A11,NR3C1,ARSB
FOXC1,UQCR10,CBLB,SDC3
AC129915.3,PPFIA1,SYT11,ABL2
NUP43,NDUFS8,SLC39A6,SAT1
AC025272.1,LINC02268,ZEB2,C1orf21
SLCO4A1-AS1,ATXN7L3B,NR2F1,KLC1
AC092053.4,ZNF32,PCSK5,ASTN1
AL031709.1,TMEM132A,DOCK1,ENOX1
AL359962.3,RCN1,WASHC1,MAPK1IP1L
LINC01040,SDC3,ASCL1,AC004852.2
NOSTRIN,AC025280.3,EXT1,DOCK1
TDO2,LINC00960,PTPN4,ABI2
DOCK8-AS1,BGN,PLEKHB1,MARK4
KEL,NARS,RPTOR,MAPKAP1
AL591043.2,AL354892.1,AC131009.2,RALGPS1
AL357522.1,TNS1,GRHL1,TMEM108
PAPPA-AS1,ZBTB16,ALDH1L2,HIVEP1
SLC38A11,CDKN1B,CDKAL1,NSD3
AC008894.2,ZNF324,SGSM2,SPART
VTCN1,TM2D3,MAST1,MAP2K3
TSPYL2,GNAI2,AC091885.2,CBFB
AC005534.1,AC007686.2,SHISA7,SORL1
AC067852.3,MAP3K2,KHDRBS2,SLC44A5
SIX1,BLCAP,AC007785.1,SPEN
AC112487.1,CCT2,ADAD1,AC074032.1
ZNF75A,LXN,SSPN,AFDN
ENO4,VKORC1,ZKSCAN1,SPTBN1
CORO2A,CPTP,SH3GLB2,RPS6KB1
AC002480.2,RTL8C,PIGK,HNRNPD
AC005696.4,RAMP1,AC006369.1,ZSWIM5
AL669970.1,C11orf68,PTPN22,PI4KB
C11orf95,MAZ,PPM1E,CASC4
AC114546.1,SHC2,CDC42BPA,ACAT2
GMDS-DT,NOTCH1,ZFHX3,PC
AC127502.2,ATG9A,GALNT10,MT-ND3
LINC01605,FHDC1,NAT8L,DYRK1A
RIMKLA,ARHGEF6,SOS1,MALSU1
AMDHD2,TCF25,TMEM132D,USP33
AP001992.2,EIF5B,SLC16A10,CDC27
BCL2L1,IQSEC1,ESR1,FHIT
DLG3-AS1,GNA12,LINC02133,DISC1
AC127540.2,ERCC5,AC097532.2,ZBTB20
LINC02347,PIAS3,TNR,SMG1
ST8SIA6,FLCN,ESRRG,ATF7IP2
AC105935.1,LRATD2,PDLIM5,DISP1
AC007780.1,RRAGA,DDX5,VDAC3
AC012508.3,UBQLN2,LY96,NOTCH2
NARF-IT1,TIA1,SSR4,STAT5B
LINC00348,ZFP36,FIBIN,ABHD12
C4orf47,ZNF428,GPSM2,MN1
AC092111.1,LRRN2,LINC01197,CRTC1
C9orf139,CNTFR,RARRES2,TNRC6C
LINC01484,TTYH1,LINC00654,TRRAP
AC008147.2,CLDN12,C11orf49,ADAM12
EFR3B,TTL,FRMD6,SHROOM4
AC016292.1,ALKBH2,MOXD1,ABCC8
AC105430.1,PLXNA1,LRRN3,COL5A1
FOXD2,AC092652.1,NAA16,NF1
PPM1K-DT,ACSS1,STK17B,DLG2
LINC01449,GOLGA8B,PINK1,KCNH8
GPR37,PRAF2,RPL10,PKN2
AC016735.1,MTHFD2,PCDH17,ARHGAP23
AC091849.2,RPL23A,CKAP2,RAB11A
AL122125.1,PMVK,LGI2,IFNAR2
PRR22,LINC01937,C12orf74,PTPN9
PTHLH,MITD1,WDR6,GPCPD1
ITPKC,SUGP2,PPID,CHD6
FHAD1,PFN1,CREBBP,ZNF608
AL590560.2,POLE2,C5orf38,ILKAP
WFDC10B,AC131097.2,SPATS2L,SLC25A29
AC011509.2,AC133528.1,GBX1,PIK3C2A
AL137100.3,SCARB2,ERC1,AC124254.2
AL590440.1,ILF3-DT,ADAM9,NRSN1
AC243829.2,DYNC1H1,TTC6,OSBPL6
AC008014.1,C18orf32,PDZD2,FAT3
WDR7-OT1,SSNA1,LINC02518,DDX5
KREMEN1,RWDD1,NACA,ZNF577
SBNO1-AS1,TSTD2,HBP1,P3H2
ANKZF1,TMEM147,NDUFAF3,EXOC6
AC007277.1,RNF157-AS1,PTPRG,CLMN
MGAT4D,RNF167,C9orf72,DNER
LINC02774,DPP7,SIL1,LHFPL2
PTCSC2,KIF1C,LINC01362,GOLGA8B
AC024610.2,BSG,TLE5,LDLRAD3
GSE1,SLC25A48,RPL6,ZC3H14
CLECL1,EPHA5-AS1,ZFY-AS1,RGS12
AC100827.4,NUP62,ZFHX4,KMT2A
AC011840.1,EXOC3,PAX3,ARHGAP42
CPVL,IVD,CRB1,UBAP1
AC002064.1,ATP6V1G1,CCDC90B,PLPP3
AL157388.1,SYVN1,FRG1-DT,ZNF587B
SLC45A3,RALGPS2,RSF1,MLLT6
IL17RC,ARHGEF2,LAX1,SSH2
STEAP3-AS1,AL139815.1,ATE1,TPT1-AS1
AL158090.1,PTRH1,DNASE1,APC
AC141002.1,REEP3,AC018362.1,MYCBP2
AP003465.1,AC007106.2,AC006333.1,ARFGEF1
MIR663AHG,SLC25A18,CHCHD2,CEP95
ETV3L,TMA7,AL109933.5,SLITRK5
AL591895.1,MTFP1,MRC2,UNC79
SLC9A3-AS1,CIPC,SLC16A1-AS1,ADCY9
AC016722.1,VDAC3,SELENOM,ZNF521
HHLA2,CSNK2B,MAP2K5,LUC7L
AC243830.2,PRKAR1B,AL139220.2,ITCH
LINC01485,CCAR2,TYR,TSPOAP1
LINC01722,COPS8,CACNA1D,DDX60L
AC012313.8,COL9A2,UPP2,LRCH3
ITGA10,NASP,SLC4A10,TAOK3
LINC02141,PTCSC2,VAMP2,LARP1
CES5A,GET1,ZNF106,BEX2
AL663058.2,LAMP1,DLL3,GABRB2
CR392039.4,UBE2Q1,TPT1-AS1,C9orf153
ATP6V0D2,ABHD17A,TPH2,FA2H
CASC16,MLYCD,RNF213,CTTN
AC011396.2,ITPKC,PTPRS,UBTD1
AC114401.1,PFDN6,SH3D19,GRIK5
ANLN,VPS28,HUNK,WSB1
TEKT2,DBI,ELOVL5,PARD3
TRABD2B,DDX46,BOD1L1,SNTB2
ZNF367,GSTK1,POU2F2,OTUD7A
LINC02150,MLX,AC003093.1,ANGEL1
AL449403.1,ARFGAP2,AC093151.8,FOSL1
SLC25A10,CCDC127,DPP7,AC005261.1
RAB25,CCDC85B,RPL36,ADRA1A
NLRP9,SLC48A1,ZFYVE9,ABAT
LINC00294,MCOLN1,AP005901.5,MAP3K14
AC010624.3,PSMD2,HIST1H4C,CASC3
ITGA11,NAV2,MYO3B,MGA
GAS6-DT,ABHD12B,LDB2,SPRED3
S1PR5,PRPF19,BCAP31,DGCR2
AL358472.3,KIF27,HSBP1,PTPRA
FN3K,NUDT2,EPHB2,RHOQ
C4orf19,VXN,LINC02283,DOCK3
LRRC29,PSMD6,FAT3,KIAA1211
AC005197.1,REXO1,FERMT1,UBN2
CFAP43,PDZRN3,LINC01006,PTPRM
ST6GALNAC2,CSNK1E,PNRC1,ZNF568
AC108721.2,CNOT11,MACORIS,LINC00599
AC092745.4,SLBP,DPP6,SLC35F1
H6PD,HNRNPF,CRABP1,CDH6
AC067863.1,ELAVL1,MTCH1,CTNNA2
AL031056.1,SPCS2,CACHD1,EMILIN3
SLC20A2,NMT1,ITGB1-DT,KIF1A
AL359852.2,LOXL2,RPLP1,RAB31
WDR90,FAM13C,TAOK1,CASK
HORMAD2-AS1,LGALSL,DDX46,AC079781.5
AC022239.1,GABARAP,SMIM41,PPARA
Z97056.2,AC092546.1,SLC2A14,SLC8A1
AC008969.2,POLR2F,AC107023.1,GLYR1
GLP2R,JUNB,CPNE8,LRP1
EZHIP,GCAT,CASTOR3,ARHGAP17
SLIT3,TAX1BP1,CHPT1,DGKI
AC022098.4,BMP7,PDGFC,TMOD2
KRTAP1-5,G0S2,GRIA2,ICA1
AC026785.2,PGD,DNAJC3-DT,Z93930.2
AC022164.1,SPOUT1,RPS27L,PLEKHA2
LINC01986,AL136419.3,PELI1,SMURF1
AL162419.1,VSTM2B,AC139100.1,IGSF11
AC027808.2,FGFR3,GRK7,F3
SLC22A15,UAP1L1,AC078842.2,NIPBL
AC008555.5,GSTO2,DIRAS3,XKR4
OPN4,TMEM127,AC114763.1,EPS15L1
AC027271.1,CDK2AP2,C17orf99,UGDH
AC010327.5,SLC7A6OS,PGRMC1,TAFA5
NLGN4X,PCSK1N,PTPDC1,RNPC3
WWOX-AS1,PTBP1,NETO1,ZHX2
FBXL8,SUMO2,LINC02739,PRPF40B
AC026471.4,ARC,AC011509.2,GPHN
LINC02775,PRDX6,TAFA2,DPH6-DT
AC136489.1,SHISA7,APLP2,STAU2
MTERF1,NT5C,RHOH,ITSN1
AC092958.2,ARID3A,AL133372.3,BX470102.2
AC004816.1,CYP4V2,ARHGAP36,RABEPK
IL21R-AS1,ATP5PF,LINC02198,FUT9
AC239803.1,MRPS11,DIP2A,ZFR2
LINC00907,EXOG,AL078604.4,BIRC6
AC007686.2,PHYHIPL,GKAP1,RICTOR
ABHD2,HS3ST1,CA11,AHDC1
AC091912.3,PCBP2,AC068643.1,ZNF385B
ZNF296,DSEL,PDE4D,NFIL3
DSG4,H2AFX,RANGAP1,DICER1
AC080089.2,STARD3,AC009264.1,TRA2B
AC004870.3,DHRS7,PON1,SAMD4B
LINC02298,USP54,SLC25A43,UBR2
MSI2,SEPHS1,LSM7,MAP4
ETV7,SAMD1,AC242426.2,PXDN
CDH9,LINC-PINT,AL390800.1,MBD5
AP000696.1,TMEM222,BTG3-AS1,PRKCH
AP000439.1,TCP1,MOAP1,SUPT3H
AC005540.1,POMGNT2,AC009093.1,KIAA1755
AC005772.2,ATP6V1F,C11orf80,MROH7
BEST4,SPDYE3,PCDH20,BMPR1A
AP001007.2,SCN10A,IDH1,DKK3
AC034226.1,PIGT,JPH4,TTC39B
TRPV4,CTSL,GPR137B,ANKHD1
GGT1-1,LINC00271,ADAM23,SIK3
ITGB2-AS1,RBIS,THBS2,KCNMB2-AS1
RAB11FIP1,HCFC1,MAP4K5,DPYSL5
AP001610.2,CMTM3,PPIB,SMC5
CFAP299,PSMB1,CAMK1G,USP47
WBP2NL,RARA,KIAA1549,PNCK
MNS1,ARHGAP22,KIDINS220,ASAP1
ROBO4,KEAP1,ARL4A,ZNRF1
NPEPL1,FP325335.1,FLRT3,INSR
AC007563.1,PTP4A3,AC005355.1,NQO2
CELSR3,TMED7,GPR135,ZNF462
LINC01331,FKBP5,GABRA3,PPFIA1
PSG7,GSPT2,LINC00240,NGF
AC134312.1,ANAPC5,PLA2G4C,ZNF483
AC079896.1,PAPSS1,PAQR3,ARHGEF10L
AC007285.1,ZNF281,COL1A1,PHC2
AC007877.1,NEURL1B,PRRC2C,DHRSX
AL450327.1,AHCTF1,ATP13A1,MED27
AC012170.3,N4BP2L2,AC009236.2,TEK
FOXD3,GSTT2B,DDR2,MAML1
CDC25C,NPC1,PHGDH,LINC00906
STRADA,AC112196.1,VWC2L,ZFHX2
MANBA,PIK3C2A,SEMA3B,JPH4
LINC01607,DIPK1B,DDX11,CRELD1
